sentence_id	ref	author	book	genre	year	sent_order
10783	Vulg.Marc.7.36	Hieronymus	Evangelium secundum Marcum	Fiction	400	8456
10784	Vulg.Marc.7.37	Hieronymus	Evangelium secundum Marcum	Fiction	400	8457
10785	Vulg.Marc.7.37	Hieronymus	Evangelium secundum Marcum	Fiction	400	8458
10786	Vulg.Marc.7.37	Hieronymus	Evangelium secundum Marcum	Fiction	400	8459
10787	Vulg.Marc.8.1	Hieronymus	Evangelium secundum Marcum	Fiction	400	8460
10788	Vulg.Marc.8.2	Hieronymus	Evangelium secundum Marcum	Fiction	400	8461
10789	Vulg.Marc.8.2	Hieronymus	Evangelium secundum Marcum	Fiction	400	8462
10790	Vulg.Marc.8.3	Hieronymus	Evangelium secundum Marcum	Fiction	400	8463
10791	Vulg.Marc.8.3	Hieronymus	Evangelium secundum Marcum	Fiction	400	8464
10792	Vulg.Marc.8.4	Hieronymus	Evangelium secundum Marcum	Fiction	400	8465
10793	Vulg.Marc.8.4	Hieronymus	Evangelium secundum Marcum	Fiction	400	8466
10794	Vulg.Marc.8.5	Hieronymus	Evangelium secundum Marcum	Fiction	400	8467
10798	Vulg.Marc.8.6	Hieronymus	Evangelium secundum Marcum	Fiction	400	8468
10799	Vulg.Marc.8.6	Hieronymus	Evangelium secundum Marcum	Fiction	400	8469
10800	Vulg.Marc.8.7	Hieronymus	Evangelium secundum Marcum	Fiction	400	8470
10801	Vulg.Marc.8.7	Hieronymus	Evangelium secundum Marcum	Fiction	400	8471
10802	Vulg.Marc.8.8	Hieronymus	Evangelium secundum Marcum	Fiction	400	8472
10803	Vulg.Marc.8.9	Hieronymus	Evangelium secundum Marcum	Fiction	400	8473
10804	Vulg.Marc.8.9	Hieronymus	Evangelium secundum Marcum	Fiction	400	8474
10805	Vulg.Marc.8.10	Hieronymus	Evangelium secundum Marcum	Fiction	400	8475
10806	Vulg.Marc.8.11	Hieronymus	Evangelium secundum Marcum	Fiction	400	8476
10807	Vulg.Marc.8.12	Hieronymus	Evangelium secundum Marcum	Fiction	400	8477
10808	Vulg.Marc.8.12	Hieronymus	Evangelium secundum Marcum	Fiction	400	8478
10809	Vulg.Marc.8.12	Hieronymus	Evangelium secundum Marcum	Fiction	400	8479
10810	Vulg.Marc.8.13	Hieronymus	Evangelium secundum Marcum	Fiction	400	8480
10811	Vulg.Marc.8.14	Hieronymus	Evangelium secundum Marcum	Fiction	400	8481
10812	Vulg.Marc.8.14	Hieronymus	Evangelium secundum Marcum	Fiction	400	8482
10813	Vulg.Marc.8.15	Hieronymus	Evangelium secundum Marcum	Fiction	400	8483
47432	Vulg.Marc.8.15	Hieronymus	Evangelium secundum Marcum	Fiction	400	8484
47433	Vulg.Marc.8.15	Hieronymus	Evangelium secundum Marcum	Fiction	400	8485
10815	Vulg.Marc.8.16	Hieronymus	Evangelium secundum Marcum	Fiction	400	8486
10816	Vulg.Marc.8.16	Hieronymus	Evangelium secundum Marcum	Fiction	400	8487
10817	Vulg.Marc.8.17	Hieronymus	Evangelium secundum Marcum	Fiction	400	8488
10818	Vulg.Marc.8.17	Hieronymus	Evangelium secundum Marcum	Fiction	400	8489
10819	Vulg.Marc.8.17	Hieronymus	Evangelium secundum Marcum	Fiction	400	8490
10820	Vulg.Marc.8.17	Hieronymus	Evangelium secundum Marcum	Fiction	400	8491
10821	Vulg.Marc.8.18	Hieronymus	Evangelium secundum Marcum	Fiction	400	8492
10822	Vulg.Marc.8.18	Hieronymus	Evangelium secundum Marcum	Fiction	400	8493
10823	Vulg.Marc.8.18	Hieronymus	Evangelium secundum Marcum	Fiction	400	8494
10825	Vulg.Marc.8.19	Hieronymus	Evangelium secundum Marcum	Fiction	400	8495
10826	Vulg.Marc.8.19	Hieronymus	Evangelium secundum Marcum	Fiction	400	8496
10827	Vulg.Marc.8.20	Hieronymus	Evangelium secundum Marcum	Fiction	400	8497
10829	Vulg.Marc.8.20	Hieronymus	Evangelium secundum Marcum	Fiction	400	8498
10830	Vulg.Marc.8.20	Hieronymus	Evangelium secundum Marcum	Fiction	400	8499
10831	Vulg.Marc.8.21	Hieronymus	Evangelium secundum Marcum	Fiction	400	8500
10832	Vulg.Marc.8.21	Hieronymus	Evangelium secundum Marcum	Fiction	400	8501
10833	Vulg.Marc.8.22	Hieronymus	Evangelium secundum Marcum	Fiction	400	8502
10834	Vulg.Marc.8.23	Hieronymus	Evangelium secundum Marcum	Fiction	400	8503
10835	Vulg.Marc.8.23	Hieronymus	Evangelium secundum Marcum	Fiction	400	8504
10836	Vulg.Marc.8.24	Hieronymus	Evangelium secundum Marcum	Fiction	400	8505
10837	Vulg.Marc.8.24	Hieronymus	Evangelium secundum Marcum	Fiction	400	8506
10838	Vulg.Marc.8.25	Hieronymus	Evangelium secundum Marcum	Fiction	400	8507
10839	Vulg.Marc.8.25	Hieronymus	Evangelium secundum Marcum	Fiction	400	8508
10840	Vulg.Marc.8.25	Hieronymus	Evangelium secundum Marcum	Fiction	400	8509
10841	Vulg.Marc.8.26	Hieronymus	Evangelium secundum Marcum	Fiction	400	8510
10842	Vulg.Marc.8.26	Hieronymus	Evangelium secundum Marcum	Fiction	400	8511
10843	Vulg.Marc.8.26	Hieronymus	Evangelium secundum Marcum	Fiction	400	8512
10844	Vulg.Marc.8.27	Hieronymus	Evangelium secundum Marcum	Fiction	400	8513
10845	Vulg.Marc.8.27	Hieronymus	Evangelium secundum Marcum	Fiction	400	8514
10846	Vulg.Marc.8.27	Hieronymus	Evangelium secundum Marcum	Fiction	400	8515
47434	Vulg.Marc.8.28	Hieronymus	Evangelium secundum Marcum	Fiction	400	8516
47435	Vulg.Marc.8.28	Hieronymus	Evangelium secundum Marcum	Fiction	400	8517
47436	Vulg.Marc.8.28	Hieronymus	Evangelium secundum Marcum	Fiction	400	8518
10849	Vulg.Marc.8.29	Hieronymus	Evangelium secundum Marcum	Fiction	400	8519
10850	Vulg.Marc.8.29	Hieronymus	Evangelium secundum Marcum	Fiction	400	8520
10851	Vulg.Marc.8.29	Hieronymus	Evangelium secundum Marcum	Fiction	400	8521
10852	Vulg.Marc.8.29	Hieronymus	Evangelium secundum Marcum	Fiction	400	8522
10853	Vulg.Marc.8.30	Hieronymus	Evangelium secundum Marcum	Fiction	400	8523
10854	Vulg.Marc.8.31	Hieronymus	Evangelium secundum Marcum	Fiction	400	8524
10856	Vulg.Marc.8.32	Hieronymus	Evangelium secundum Marcum	Fiction	400	8525
10857	Vulg.Marc.8.32	Hieronymus	Evangelium secundum Marcum	Fiction	400	8526
10858	Vulg.Marc.8.33	Hieronymus	Evangelium secundum Marcum	Fiction	400	8527
10859	Vulg.Marc.8.33	Hieronymus	Evangelium secundum Marcum	Fiction	400	8528
10860	Vulg.Marc.8.34	Hieronymus	Evangelium secundum Marcum	Fiction	400	8529
10861	Vulg.Marc.8.34	Hieronymus	Evangelium secundum Marcum	Fiction	400	8530
10863	Vulg.Marc.8.35	Hieronymus	Evangelium secundum Marcum	Fiction	400	8531
10864	Vulg.Marc.8.35	Hieronymus	Evangelium secundum Marcum	Fiction	400	8532
10865	Vulg.Marc.8.36	Hieronymus	Evangelium secundum Marcum	Fiction	400	8533
10866	Vulg.Marc.8.37	Hieronymus	Evangelium secundum Marcum	Fiction	400	8534
10867	Vulg.Marc.8.38	Hieronymus	Evangelium secundum Marcum	Fiction	400	8535
10868	Vulg.Marc.8.39	Hieronymus	Evangelium secundum Marcum	Fiction	400	8536
10869	Vulg.Marc.8.39	Hieronymus	Evangelium secundum Marcum	Fiction	400	8537
10870	Vulg.Marc.9.1	Hieronymus	Evangelium secundum Marcum	Fiction	400	8538
10871	Vulg.Marc.9.2	Hieronymus	Evangelium secundum Marcum	Fiction	400	8539
10872	Vulg.Marc.9.3	Hieronymus	Evangelium secundum Marcum	Fiction	400	8540
10873	Vulg.Marc.9.3	Hieronymus	Evangelium secundum Marcum	Fiction	400	8541
10874	Vulg.Marc.9.4	Hieronymus	Evangelium secundum Marcum	Fiction	400	8542
10875	Vulg.Marc.9.4	Hieronymus	Evangelium secundum Marcum	Fiction	400	8543
10876	Vulg.Marc.9.4	Hieronymus	Evangelium secundum Marcum	Fiction	400	8544
10877	Vulg.Marc.9.5	Hieronymus	Evangelium secundum Marcum	Fiction	400	8545
10878	Vulg.Marc.9.5	Hieronymus	Evangelium secundum Marcum	Fiction	400	8546
10879	Vulg.Marc.9.6	Hieronymus	Evangelium secundum Marcum	Fiction	400	8547
10880	Vulg.Marc.9.6	Hieronymus	Evangelium secundum Marcum	Fiction	400	8548
10881	Vulg.Marc.9.6	Hieronymus	Evangelium secundum Marcum	Fiction	400	8549
10882	Vulg.Marc.9.6	Hieronymus	Evangelium secundum Marcum	Fiction	400	8550
10883	Vulg.Marc.9.7	Hieronymus	Evangelium secundum Marcum	Fiction	400	8551
10884	Vulg.Marc.9.8	Hieronymus	Evangelium secundum Marcum	Fiction	400	8552
10886	Vulg.Marc.9.9	Hieronymus	Evangelium secundum Marcum	Fiction	400	8553
10888	Vulg.Marc.9.10	Hieronymus	Evangelium secundum Marcum	Fiction	400	8554
10889	Vulg.Marc.9.10	Hieronymus	Evangelium secundum Marcum	Fiction	400	8555
10890	Vulg.Marc.9.11	Hieronymus	Evangelium secundum Marcum	Fiction	400	8556
10891	Vulg.Marc.9.11	Hieronymus	Evangelium secundum Marcum	Fiction	400	8557
10892	Vulg.Marc.9.11	Hieronymus	Evangelium secundum Marcum	Fiction	400	8558
10893	Vulg.Marc.9.12	Hieronymus	Evangelium secundum Marcum	Fiction	400	8559
10894	Vulg.Marc.9.13	Hieronymus	Evangelium secundum Marcum	Fiction	400	8560
10895	Vulg.Marc.9.14	Hieronymus	Evangelium secundum Marcum	Fiction	400	8561
10896	Vulg.Marc.9.15	Hieronymus	Evangelium secundum Marcum	Fiction	400	8562
10897	Vulg.Marc.9.15	Hieronymus	Evangelium secundum Marcum	Fiction	400	8563
10898	Vulg.Marc.9.16	Hieronymus	Evangelium secundum Marcum	Fiction	400	8564
10899	Vulg.Marc.9.16	Hieronymus	Evangelium secundum Marcum	Fiction	400	8565
10900	Vulg.Marc.9.17	Hieronymus	Evangelium secundum Marcum	Fiction	400	8566
10901	Vulg.Marc.9.17	Hieronymus	Evangelium secundum Marcum	Fiction	400	8567
10902	Vulg.Marc.9.18	Hieronymus	Evangelium secundum Marcum	Fiction	400	8568
10903	Vulg.Marc.9.18	Hieronymus	Evangelium secundum Marcum	Fiction	400	8569
10904	Vulg.Marc.9.18	Hieronymus	Evangelium secundum Marcum	Fiction	400	8570
10905	Vulg.Marc.9.18	Hieronymus	Evangelium secundum Marcum	Fiction	400	8571
10906	Vulg.Marc.9.19	Hieronymus	Evangelium secundum Marcum	Fiction	400	8572
10907	Vulg.Marc.9.19	Hieronymus	Evangelium secundum Marcum	Fiction	400	8573
10908	Vulg.Marc.9.19	Hieronymus	Evangelium secundum Marcum	Fiction	400	8574
10909	Vulg.Marc.9.20	Hieronymus	Evangelium secundum Marcum	Fiction	400	8575
10911	Vulg.Marc.9.20	Hieronymus	Evangelium secundum Marcum	Fiction	400	8576
10912	Vulg.Marc.9.20	Hieronymus	Evangelium secundum Marcum	Fiction	400	8577
10913	Vulg.Marc.9.21	Hieronymus	Evangelium secundum Marcum	Fiction	400	8578
10914	Vulg.Marc.9.21	Hieronymus	Evangelium secundum Marcum	Fiction	400	8579
10915	Vulg.Marc.9.22	Hieronymus	Evangelium secundum Marcum	Fiction	400	8580
10916	Vulg.Marc.9.22	Hieronymus	Evangelium secundum Marcum	Fiction	400	8581
10917	Vulg.Marc.9.23	Hieronymus	Evangelium secundum Marcum	Fiction	400	8582
47437	Vulg.Marc.9.23	Hieronymus	Evangelium secundum Marcum	Fiction	400	8583
47438	Vulg.Marc.9.23	Hieronymus	Evangelium secundum Marcum	Fiction	400	8584
10919	Vulg.Marc.9.24	Hieronymus	Evangelium secundum Marcum	Fiction	400	8585
47439	Vulg.Marc.9.24	Hieronymus	Evangelium secundum Marcum	Fiction	400	8586
47440	Vulg.Marc.9.24	Hieronymus	Evangelium secundum Marcum	Fiction	400	8587
10921	Vulg.Marc.9.24	Hieronymus	Evangelium secundum Marcum	Fiction	400	8588
10922	Vulg.Marc.9.25	Hieronymus	Evangelium secundum Marcum	Fiction	400	8589
10924	Vulg.Marc.9.26	Hieronymus	Evangelium secundum Marcum	Fiction	400	8590
10925	Vulg.Marc.9.27	Hieronymus	Evangelium secundum Marcum	Fiction	400	8591
10926	Vulg.Marc.9.27	Hieronymus	Evangelium secundum Marcum	Fiction	400	8592
10927	Vulg.Marc.9.28	Hieronymus	Evangelium secundum Marcum	Fiction	400	8593
10928	Vulg.Marc.9.28	Hieronymus	Evangelium secundum Marcum	Fiction	400	8594
10929	Vulg.Marc.9.29	Hieronymus	Evangelium secundum Marcum	Fiction	400	8595
10930	Vulg.Marc.9.29	Hieronymus	Evangelium secundum Marcum	Fiction	400	8596
10931	Vulg.Marc.9.30	Hieronymus	Evangelium secundum Marcum	Fiction	400	8597
10932	Vulg.Marc.9.30	Hieronymus	Evangelium secundum Marcum	Fiction	400	8598
10933	Vulg.Marc.9.31	Hieronymus	Evangelium secundum Marcum	Fiction	400	8599
10934	Vulg.Marc.9.31	Hieronymus	Evangelium secundum Marcum	Fiction	400	8600
10935	Vulg.Marc.9.32	Hieronymus	Evangelium secundum Marcum	Fiction	400	8601
10936	Vulg.Marc.9.32	Hieronymus	Evangelium secundum Marcum	Fiction	400	8602
10937	Vulg.Marc.9.32	Hieronymus	Evangelium secundum Marcum	Fiction	400	8603
10938	Vulg.Marc.9.33	Hieronymus	Evangelium secundum Marcum	Fiction	400	8604
10941	Vulg.Marc.9.34	Hieronymus	Evangelium secundum Marcum	Fiction	400	8605
10942	Vulg.Marc.9.34	Hieronymus	Evangelium secundum Marcum	Fiction	400	8606
10943	Vulg.Marc.9.35	Hieronymus	Evangelium secundum Marcum	Fiction	400	8607
10944	Vulg.Marc.9.35	Hieronymus	Evangelium secundum Marcum	Fiction	400	8608
10945	Vulg.Marc.9.36	Hieronymus	Evangelium secundum Marcum	Fiction	400	8609
10946	Vulg.Marc.9.36	Hieronymus	Evangelium secundum Marcum	Fiction	400	8610
10947	Vulg.Marc.9.37	Hieronymus	Evangelium secundum Marcum	Fiction	400	8611
10948	Vulg.Marc.9.37	Hieronymus	Evangelium secundum Marcum	Fiction	400	8612
10949	Vulg.Marc.9.38	Hieronymus	Evangelium secundum Marcum	Fiction	400	8613
10950	Vulg.Marc.9.38	Hieronymus	Evangelium secundum Marcum	Fiction	400	8614
10951	Vulg.Marc.9.38	Hieronymus	Evangelium secundum Marcum	Fiction	400	8615
10952	Vulg.Marc.9.39	Hieronymus	Evangelium secundum Marcum	Fiction	400	8616
10953	Vulg.Marc.9.40	Hieronymus	Evangelium secundum Marcum	Fiction	400	8617
10955	Vulg.Marc.9.41	Hieronymus	Evangelium secundum Marcum	Fiction	400	8618
47441	Vulg.Marc.9.42	Hieronymus	Evangelium secundum Marcum	Fiction	400	8619
47442	Vulg.Marc.9.42	Hieronymus	Evangelium secundum Marcum	Fiction	400	8620
10959	Vulg.Marc.9.44	Hieronymus	Evangelium secundum Marcum	Fiction	400	8621
10960	Vulg.Marc.9.44	Hieronymus	Evangelium secundum Marcum	Fiction	400	8622
10961	Vulg.Marc.9.46	Hieronymus	Evangelium secundum Marcum	Fiction	400	8623
10962	Vulg.Marc.9.46	Hieronymus	Evangelium secundum Marcum	Fiction	400	8624
10963	Vulg.Marc.9.48	Hieronymus	Evangelium secundum Marcum	Fiction	400	8625
10964	Vulg.Marc.9.49	Hieronymus	Evangelium secundum Marcum	Fiction	400	8626
10965	Vulg.Marc.9.49	Hieronymus	Evangelium secundum Marcum	Fiction	400	8627
10966	Vulg.Marc.9.49	Hieronymus	Evangelium secundum Marcum	Fiction	400	8628
10967	Vulg.Marc.10.1	Hieronymus	Evangelium secundum Marcum	Fiction	400	8629
10968	Vulg.Marc.10.1	Hieronymus	Evangelium secundum Marcum	Fiction	400	8630
10969	Vulg.Marc.10.1	Hieronymus	Evangelium secundum Marcum	Fiction	400	8631
10970	Vulg.Marc.10.2	Hieronymus	Evangelium secundum Marcum	Fiction	400	8632
10973	Vulg.Marc.10.3	Hieronymus	Evangelium secundum Marcum	Fiction	400	8633
10974	Vulg.Marc.10.3	Hieronymus	Evangelium secundum Marcum	Fiction	400	8634
10975	Vulg.Marc.10.4	Hieronymus	Evangelium secundum Marcum	Fiction	400	8635
10976	Vulg.Marc.10.4	Hieronymus	Evangelium secundum Marcum	Fiction	400	8636
10977	Vulg.Marc.10.5	Hieronymus	Evangelium secundum Marcum	Fiction	400	8637
10978	Vulg.Marc.10.5	Hieronymus	Evangelium secundum Marcum	Fiction	400	8638
10979	Vulg.Marc.10.6	Hieronymus	Evangelium secundum Marcum	Fiction	400	8639
10980	Vulg.Marc.10.7	Hieronymus	Evangelium secundum Marcum	Fiction	400	8640
10981	Vulg.Marc.10.8	Hieronymus	Evangelium secundum Marcum	Fiction	400	8641
10982	Vulg.Marc.10.8	Hieronymus	Evangelium secundum Marcum	Fiction	400	8642
10983	Vulg.Marc.10.9	Hieronymus	Evangelium secundum Marcum	Fiction	400	8643
10984	Vulg.Marc.10.10	Hieronymus	Evangelium secundum Marcum	Fiction	400	8644
10985	Vulg.Marc.10.11	Hieronymus	Evangelium secundum Marcum	Fiction	400	8645
10986	Vulg.Marc.10.11	Hieronymus	Evangelium secundum Marcum	Fiction	400	8646
10987	Vulg.Marc.10.12	Hieronymus	Evangelium secundum Marcum	Fiction	400	8647
10988	Vulg.Marc.10.13	Hieronymus	Evangelium secundum Marcum	Fiction	400	8648
10989	Vulg.Marc.10.13	Hieronymus	Evangelium secundum Marcum	Fiction	400	8649
10990	Vulg.Marc.10.14	Hieronymus	Evangelium secundum Marcum	Fiction	400	8650
10991	Vulg.Marc.10.14	Hieronymus	Evangelium secundum Marcum	Fiction	400	8651
10992	Vulg.Marc.10.14	Hieronymus	Evangelium secundum Marcum	Fiction	400	8652
10993	Vulg.Marc.10.15	Hieronymus	Evangelium secundum Marcum	Fiction	400	8653
10994	Vulg.Marc.10.15	Hieronymus	Evangelium secundum Marcum	Fiction	400	8654
10995	Vulg.Marc.10.16	Hieronymus	Evangelium secundum Marcum	Fiction	400	8655
10996	Vulg.Marc.10.17	Hieronymus	Evangelium secundum Marcum	Fiction	400	8656
10997	Vulg.Marc.10.17	Hieronymus	Evangelium secundum Marcum	Fiction	400	8657
10998	Vulg.Marc.10.18	Hieronymus	Evangelium secundum Marcum	Fiction	400	8658
10999	Vulg.Marc.10.18	Hieronymus	Evangelium secundum Marcum	Fiction	400	8659
11000	Vulg.Marc.10.18	Hieronymus	Evangelium secundum Marcum	Fiction	400	8660
11001	Vulg.Marc.10.19	Hieronymus	Evangelium secundum Marcum	Fiction	400	8661
11003	Vulg.Marc.10.20	Hieronymus	Evangelium secundum Marcum	Fiction	400	8662
11004	Vulg.Marc.10.20	Hieronymus	Evangelium secundum Marcum	Fiction	400	8663
11005	Vulg.Marc.10.21	Hieronymus	Evangelium secundum Marcum	Fiction	400	8664
11006	Vulg.Marc.10.21	Hieronymus	Evangelium secundum Marcum	Fiction	400	8665
47443	Vulg.Marc.10.21	Hieronymus	Evangelium secundum Marcum	Fiction	400	8666
47444	Vulg.Marc.10.21	Hieronymus	Evangelium secundum Marcum	Fiction	400	8667
47445	Vulg.Marc.10.21	Hieronymus	Evangelium secundum Marcum	Fiction	400	8668
47446	Vulg.Marc.10.21	Hieronymus	Evangelium secundum Marcum	Fiction	400	8669
11009	Vulg.Marc.10.22	Hieronymus	Evangelium secundum Marcum	Fiction	400	8670
11010	Vulg.Marc.10.22	Hieronymus	Evangelium secundum Marcum	Fiction	400	8671
11011	Vulg.Marc.10.23	Hieronymus	Evangelium secundum Marcum	Fiction	400	8672
47447	Vulg.Marc.10.23	Hieronymus	Evangelium secundum Marcum	Fiction	400	8673
47448	Vulg.Marc.10.24	Hieronymus	Evangelium secundum Marcum	Fiction	400	8674
11013	Vulg.Marc.10.24	Hieronymus	Evangelium secundum Marcum	Fiction	400	8675
47449	Vulg.Marc.10.24	Hieronymus	Evangelium secundum Marcum	Fiction	400	8676
47450	Vulg.Marc.10.25	Hieronymus	Evangelium secundum Marcum	Fiction	400	8677
11015	Vulg.Marc.10.26	Hieronymus	Evangelium secundum Marcum	Fiction	400	8678
11016	Vulg.Marc.10.26	Hieronymus	Evangelium secundum Marcum	Fiction	400	8679
11017	Vulg.Marc.10.27	Hieronymus	Evangelium secundum Marcum	Fiction	400	8680
11018	Vulg.Marc.10.27	Hieronymus	Evangelium secundum Marcum	Fiction	400	8681
11019	Vulg.Marc.10.27	Hieronymus	Evangelium secundum Marcum	Fiction	400	8682
11020	Vulg.Marc.10.28	Hieronymus	Evangelium secundum Marcum	Fiction	400	8683
11021	Vulg.Marc.10.28	Hieronymus	Evangelium secundum Marcum	Fiction	400	8684
11022	Vulg.Marc.10.29	Hieronymus	Evangelium secundum Marcum	Fiction	400	8685
11023	Vulg.Marc.10.29	Hieronymus	Evangelium secundum Marcum	Fiction	400	8686
11024	Vulg.Marc.10.29	Hieronymus	Evangelium secundum Marcum	Fiction	400	8687
11026	Vulg.Marc.10.31	Hieronymus	Evangelium secundum Marcum	Fiction	400	8688
11027	Vulg.Marc.10.32	Hieronymus	Evangelium secundum Marcum	Fiction	400	8689
11028	Vulg.Marc.10.32	Hieronymus	Evangelium secundum Marcum	Fiction	400	8690
11029	Vulg.Marc.10.32	Hieronymus	Evangelium secundum Marcum	Fiction	400	8691
11030	Vulg.Marc.10.32	Hieronymus	Evangelium secundum Marcum	Fiction	400	8692
11031	Vulg.Marc.10.33	Hieronymus	Evangelium secundum Marcum	Fiction	400	8693
11032	Vulg.Marc.10.34	Hieronymus	Evangelium secundum Marcum	Fiction	400	8694
11033	Vulg.Marc.10.34	Hieronymus	Evangelium secundum Marcum	Fiction	400	8695
11034	Vulg.Marc.10.35	Hieronymus	Evangelium secundum Marcum	Fiction	400	8696
11035	Vulg.Marc.10.35	Hieronymus	Evangelium secundum Marcum	Fiction	400	8697
11036	Vulg.Marc.10.36	Hieronymus	Evangelium secundum Marcum	Fiction	400	8698
11037	Vulg.Marc.10.36	Hieronymus	Evangelium secundum Marcum	Fiction	400	8699
11038	Vulg.Marc.10.37	Hieronymus	Evangelium secundum Marcum	Fiction	400	8700
11039	Vulg.Marc.10.37	Hieronymus	Evangelium secundum Marcum	Fiction	400	8701
11040	Vulg.Marc.10.38	Hieronymus	Evangelium secundum Marcum	Fiction	400	8702
11041	Vulg.Marc.10.38	Hieronymus	Evangelium secundum Marcum	Fiction	400	8703
11042	Vulg.Marc.10.38	Hieronymus	Evangelium secundum Marcum	Fiction	400	8704
11043	Vulg.Marc.10.39	Hieronymus	Evangelium secundum Marcum	Fiction	400	8705
11044	Vulg.Marc.10.39	Hieronymus	Evangelium secundum Marcum	Fiction	400	8706
11045	Vulg.Marc.10.39	Hieronymus	Evangelium secundum Marcum	Fiction	400	8707
11046	Vulg.Marc.10.39	Hieronymus	Evangelium secundum Marcum	Fiction	400	8708
11047	Vulg.Marc.10.40	Hieronymus	Evangelium secundum Marcum	Fiction	400	8709
11048	Vulg.Marc.10.41	Hieronymus	Evangelium secundum Marcum	Fiction	400	8710
11049	Vulg.Marc.10.42	Hieronymus	Evangelium secundum Marcum	Fiction	400	8711
11050	Vulg.Marc.10.42	Hieronymus	Evangelium secundum Marcum	Fiction	400	8712
11051	Vulg.Marc.10.42	Hieronymus	Evangelium secundum Marcum	Fiction	400	8713
11052	Vulg.Marc.10.43	Hieronymus	Evangelium secundum Marcum	Fiction	400	8714
11053	Vulg.Marc.10.44	Hieronymus	Evangelium secundum Marcum	Fiction	400	8715
11054	Vulg.Marc.10.45	Hieronymus	Evangelium secundum Marcum	Fiction	400	8716
11055	Vulg.Marc.10.46	Hieronymus	Evangelium secundum Marcum	Fiction	400	8717
11056	Vulg.Marc.10.46	Hieronymus	Evangelium secundum Marcum	Fiction	400	8718
11057	Vulg.Marc.10.47	Hieronymus	Evangelium secundum Marcum	Fiction	400	8719
11058	Vulg.Marc.10.47	Hieronymus	Evangelium secundum Marcum	Fiction	400	8720
11059	Vulg.Marc.10.48	Hieronymus	Evangelium secundum Marcum	Fiction	400	8721
11060	Vulg.Marc.10.48	Hieronymus	Evangelium secundum Marcum	Fiction	400	8722
11061	Vulg.Marc.10.48	Hieronymus	Evangelium secundum Marcum	Fiction	400	8723
11062	Vulg.Marc.10.49	Hieronymus	Evangelium secundum Marcum	Fiction	400	8724
11063	Vulg.Marc.10.49	Hieronymus	Evangelium secundum Marcum	Fiction	400	8725
11064	Vulg.Marc.10.49	Hieronymus	Evangelium secundum Marcum	Fiction	400	8726
47451	Vulg.Marc.10.49	Hieronymus	Evangelium secundum Marcum	Fiction	400	8727
47452	Vulg.Marc.10.49	Hieronymus	Evangelium secundum Marcum	Fiction	400	8728
11066	Vulg.Marc.10.50	Hieronymus	Evangelium secundum Marcum	Fiction	400	8729
11067	Vulg.Marc.10.51	Hieronymus	Evangelium secundum Marcum	Fiction	400	8730
11068	Vulg.Marc.10.51	Hieronymus	Evangelium secundum Marcum	Fiction	400	8731
11069	Vulg.Marc.10.51	Hieronymus	Evangelium secundum Marcum	Fiction	400	8732
11070	Vulg.Marc.10.51	Hieronymus	Evangelium secundum Marcum	Fiction	400	8733
11071	Vulg.Marc.10.52	Hieronymus	Evangelium secundum Marcum	Fiction	400	8734
47453	Vulg.Marc.10.52	Hieronymus	Evangelium secundum Marcum	Fiction	400	8735
47454	Vulg.Marc.10.52	Hieronymus	Evangelium secundum Marcum	Fiction	400	8736
11073	Vulg.Marc.10.52	Hieronymus	Evangelium secundum Marcum	Fiction	400	8737
11074	Vulg.Marc.11.1	Hieronymus	Evangelium secundum Marcum	Fiction	400	8738
11075	Vulg.Marc.11.2	Hieronymus	Evangelium secundum Marcum	Fiction	400	8739
11076	Vulg.Marc.11.2	Hieronymus	Evangelium secundum Marcum	Fiction	400	8740
11077	Vulg.Marc.11.3	Hieronymus	Evangelium secundum Marcum	Fiction	400	8741
11081	Vulg.Marc.11.4	Hieronymus	Evangelium secundum Marcum	Fiction	400	8742
11082	Vulg.Marc.11.4	Hieronymus	Evangelium secundum Marcum	Fiction	400	8743
11083	Vulg.Marc.11.5	Hieronymus	Evangelium secundum Marcum	Fiction	400	8744
11084	Vulg.Marc.11.5	Hieronymus	Evangelium secundum Marcum	Fiction	400	8745
11085	Vulg.Marc.11.6	Hieronymus	Evangelium secundum Marcum	Fiction	400	8746
11086	Vulg.Marc.11.7	Hieronymus	Evangelium secundum Marcum	Fiction	400	8747
11087	Vulg.Marc.11.7	Hieronymus	Evangelium secundum Marcum	Fiction	400	8748
11088	Vulg.Marc.11.8	Hieronymus	Evangelium secundum Marcum	Fiction	400	8749
11089	Vulg.Marc.11.8	Hieronymus	Evangelium secundum Marcum	Fiction	400	8750
11090	Vulg.Marc.11.9	Hieronymus	Evangelium secundum Marcum	Fiction	400	8751
11091	Vulg.Marc.11.9	Hieronymus	Evangelium secundum Marcum	Fiction	400	8752
11092	Vulg.Marc.11.9	Hieronymus	Evangelium secundum Marcum	Fiction	400	8753
11093	Vulg.Marc.11.10	Hieronymus	Evangelium secundum Marcum	Fiction	400	8754
11094	Vulg.Marc.11.10	Hieronymus	Evangelium secundum Marcum	Fiction	400	8755
11095	Vulg.Marc.11.11	Hieronymus	Evangelium secundum Marcum	Fiction	400	8756
11096	Vulg.Marc.11.11	Hieronymus	Evangelium secundum Marcum	Fiction	400	8757
11097	Vulg.Marc.11.12	Hieronymus	Evangelium secundum Marcum	Fiction	400	8758
